sender,sender_type,sender_id,timestamp,meta,ITI_value,choice,consent,diff_net_value,duration,ended_on,gain_color,left,left_side,loss_color,not_choice,picture_left,picture_right,points,points1Block,points2Block,points3Block,points4Block,points5Block,points6Block,pointsBlock,responded,response,response_action,right,right_side,switch_sides,time_commit,time_end,time_render,time_run,time_show,time_switch,totalPoints,totalPoints_practice,url
choice,canvas.Screen,0_19_7_2,2022-07-13T17:00:16.241Z,,,0.515,,6,1001.1999999999534,timeout,,,0.515,,0.485,,,-3,,,,,4,,,,,,,0.485,false,1307251,1307236.22,1306251.22,1306251,1306251.54,1307252.74,388,,
ITI,canvas.Screen,0_19_7_3,2022-07-13T17:00:16.741Z,,2412,,,6,500,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,false,1307750,1307736.18,1307236.22,1307251,1307252.74,1307752.74,,,
trial,flow.Sequence,0_19_7,2022-07-13T17:00:16.741Z,,,,,6,2567.4599999999627,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,false,1307750,1307736.18,1305152.9,1305167,1305168.72,1307752.74,,,
fixation,canvas.Screen,0_19_8_0,2022-07-13T17:00:17.241Z,,,,,4,693.7199999999721,timeout,,,0.51,,,,,,,,,,,,,,,,,0.49,false,1308250,1308235.46,1307736.18,1307751,1307752.74,1308446.46,,,
stimulus,canvas.Screen,0_19_8_1,2022-07-13T17:00:17.987Z,,,,,4,532.5400000000373,response,,0.51,0.51,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.51blue1yellowb%3D1w%3D100v%3D2.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.49blue1yellowb%3D1w%3D100v%3D2.png,,,,,,,,,true,j,keypress(j),0.49,0.49,false,1308995,1308979,1308235.46,1308447,1308446.46,1308997.68,,,
choice,canvas.Screen,0_19_8_2,2022-07-13T17:00:18.991Z,,,0.49,,4,1005.0400000000373,timeout,,,0.51,,0.51,,,2,,,,,6,,,,,,,0.49,false,1310000,1309985.66,1308997.34,1308997,1308997.68,1310002.72,390,,
ITI,canvas.Screen,0_19_8_3,2022-07-13T17:00:19.490Z,,2016,,,4,499.5,timeout,,,0.51,,,,,,,,,,,,,,,,,0.49,false,1310499,1310485.04,1309985.66,1310000,1310002.72,1310502.22,,,
trial,flow.Sequence,0_19_8,2022-07-13T17:00:19.490Z,,,,,4,2732.3000000000466,completion,,,0.51,,,,,,,,,,,,,,,,,0.49,false,1310499,1310485.04,1307736.18,1307750,1307752.74,1310502.22,,,
fixation,canvas.Screen,0_19_9_0,2022-07-13T17:00:19.992Z,,,,,2,680.1799999999348,timeout,,,0.495,,,,,,,,,,,,,,,,,0.485,false,1311000,1310986.14,1310485.04,1310499,1310502.22,1311182.4,,,
stimulus,canvas.Screen,0_19_9_1,2022-07-13T17:00:20.729Z,,,,,2,538.6000000000931,response,,0.495,0.495,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.495blue1yellowb%3D1w%3D100v%3D45.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D45.png,,,,,,,,,true,j,keypress(j),0.485,0.485,false,1311738,1311721,1310986.14,1311182,1311182.4,1311743.14,,,
choice,canvas.Screen,0_19_9_2,2022-07-13T17:00:21.725Z,,,0.485,,2,992.8600000001024,timeout,,,0.495,,0.495,,,3,,,,,9,,,,,,,0.485,false,1312733,1312719.44,1311742.58,1311742,1311743.14,1312736,393,,
ITI,canvas.Screen,0_19_9_3,2022-07-13T17:00:22.224Z,,2942,,,2,500,timeout,,,0.495,,,,,,,,,,,,,,,,,0.485,false,1313232,1313219.06,1312719.44,1312733,1312736,1313236,,,
trial,flow.Sequence,0_19_9,2022-07-13T17:00:22.224Z,,,,,2,2716.840000000084,completion,,,0.495,,,,,,,,,,,,,,,,,0.485,false,1313233,1313219.06,1310485.04,1310499,1310502.22,1313236,,,
fixation,canvas.Screen,0_19_10_0,2022-07-13T17:00:22.724Z,,,,,4,682.3999999999069,timeout,,,0.49,,,,,,,,,,,,,,,,,0.47,true,1313732,1313718.3,1313219.06,1313233,1313236,1313918.4,,,
stimulus,canvas.Screen,0_19_10_1,2022-07-13T17:00:23.687Z,,,,,4,759.6000000000931,response,,0.47,0.49,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D67.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.49blue1yellowb%3D1w%3D100v%3D67.png,,,,,,,,,true,f,keypress(f),0.49,0.47,true,1314695,1314678,1313718.3,1313918,1313918.4,1314697.44,,,
choice,canvas.Screen,0_19_10_2,2022-07-13T17:00:24.691Z,,,0.47,,4,1005.1800000001676,timeout,,,0.49,,0.49,,,6,,,,,15,,,,,,,0.47,true,1315700,1315686.12,1314697.1,1314697,1314697.44,1315702.62,399,,
ITI,canvas.Screen,0_19_10_3,2022-07-13T17:00:25.190Z,,2333,,,4,500.0199999997858,timeout,,,0.49,,,,,,,,,,,,,,,,,0.47,true,1316199,1316185.44,1315686.12,1315700,1315702.62,1316202.64,,,
trial,flow.Sequence,0_19_10,2022-07-13T17:00:25.191Z,,,,,4,2949.439999999944,completion,,,0.49,,,,,,,,,,,,,,,,,0.47,true,1316199,1316185.44,1313219.06,1313233,1313236,1316202.64,,,
fixation,canvas.Screen,0_19_11_0,2022-07-13T17:00:25.692Z,,,,,6,683.8600000001024,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,false,1316700,1316685.94,1316185.44,1316199,1316202.64,1316886.5,,,
stimulus,canvas.Screen,0_19_11_1,2022-07-13T17:00:26.424Z,,,,,6,525.5,response,,0.515,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D72.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D72.png,,,,,,,,,true,j,keypress(j),0.485,0.485,false,1317433,1317412,1316685.94,1316887,1316886.5,1317435.52,,,
choice,canvas.Screen,0_19_11_2,2022-07-13T17:00:27.424Z,,,0.485,,6,999.4199999999255,timeout,,,0.515,,0.515,,,3,,,,,18,,,,,,,0.485,false,1318434,1318419.36,1317435.18,1317435,1317435.52,1318434.94,402,,
ITI,canvas.Screen,0_19_11_3,2022-07-13T17:00:27.926Z,,2907,,,6,500.1400000001304,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,false,1318934,1318919.36,1318419.36,1318434,1318434.94,1318935.08,,,
trial,flow.Sequence,0_19_11,2022-07-13T17:00:27.927Z,,,,,6,2716.720000000205,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,false,1318935,1318919.36,1316185.44,1316199,1316202.64,1318935.08,,,
fixation,canvas.Screen,0_19_12_0,2022-07-13T17:00:28.424Z,,,,,4,701.9799999999814,timeout,,,0.51,,,,,,,,,,,,,,,,,0.49,false,1319433,1319418.76,1318919.36,1318936,1318935.08,1319637.06,,,
stimulus,canvas.Screen,0_19_12_1,2022-07-13T17:00:29.090Z,,,,,4,443.9399999999441,response,,0.51,0.51,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.51blue1yellowb%3D1w%3D100v%3D64.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.49blue1yellowb%3D1w%3D100v%3D64.png,,,,,,,,,true,j,keypress(j),0.49,0.49,false,1320098,1320081,1319418.76,1319637,1319637.06,1320102.14,,,
choice,canvas.Screen,0_19_12_2,2022-07-13T17:00:30.091Z,,,0.49,,4,999.9200000001583,timeout,,,0.51,,0.51,,,2,,,,,20,,,,,,,0.49,false,1321100,1321084.92,1320101.82,1320102,1320102.14,1321102.06,404,,
ITI,canvas.Screen,0_19_12_3,2022-07-13T17:00:30.590Z,,2408,,,4,500.19999999995343,timeout,,,0.51,,,,,,,,,,,,,,,,,0.49,false,1321599,1321585.98,1321084.92,1321100,1321102.06,1321602.26,,,
trial,flow.Sequence,0_19_12,2022-07-13T17:00:30.590Z,,,,,4,2650.899999999907,completion,,,0.51,,,,,,,,,,,,,,,,,0.49,false,1321599,1321585.98,1318919.36,1318936,1318935.08,1321602.26,,,
fixation,canvas.Screen,0_19_13_0,2022-07-13T17:00:31.091Z,,,,,6,506.28000000002794,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,false,1322100,1322085.98,1321585.98,1321600,1321602.26,1322108.54,,,
stimulus,canvas.Screen,0_19_13_1,2022-07-13T17:00:31.596Z,,,,,6,479.45999999996275,response,,0.485,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D92.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D92.png,,,,,,,,,true,j,keypress(j),0.455,0.455,false,1322605,1322588,1322085.98,1322109,1322108.54,1322607.96,,,
choice,canvas.Screen,0_19_13_2,2022-07-13T17:00:32.592Z,,,0.455,,6,993.6200000001118,timeout,,,0.485,,0.485,,,9,,,,,29,,,,,,,0.455,false,1323600,1323585.96,1322607.66,1322608,1322607.96,1323601.58,413,,
ITI,canvas.Screen,0_19_13_3,2022-07-13T17:00:33.091Z,,2707,,,6,499.9399999999441,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,false,1324100,1324085.94,1323585.96,1323601,1323601.58,1324101.52,,,
trial,flow.Sequence,0_19_13,2022-07-13T17:00:33.092Z,,,,,6,2483.679999999935,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,false,1324100,1324085.94,1321585.98,1321600,1321602.26,1324101.52,,,
fixation,canvas.Screen,0_19_14_0,2022-07-13T17:00:33.590Z,,,,,4,691.9799999999814,timeout,,,0.53,,,,,,,,,,,,,,,,,0.51,false,1324600,1324585.18,1324085.94,1324100,1324101.52,1324793.5,,,
stimulus,canvas.Screen,0_19_14_1,2022-07-13T17:00:34.157Z,,,,,4,355.5,response,,0.53,0.53,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D63.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.51blue1yellowb%3D1w%3D100v%3D63.png,,,,,,,,,true,j,keypress(j),0.51,0.51,false,1325166,1325149,1324585.18,1324793,1324793.5,1325168.56,,,
choice,canvas.Screen,0_19_14_2,2022-07-13T17:00:35.158Z,,,0.51,,4,999.7600000000093,timeout,,,0.53,,0.53,,,-2,,,,,27,,,,,,,0.51,false,1326167,1326152.58,1325168.16,1325168,1325168.56,1326168.32,411,,
ITI,canvas.Screen,0_19_14_3,2022-07-13T17:00:35.657Z,,2389,,,4,500.7600000000093,timeout,,,0.53,,,,,,,,,,,,,,,,,0.51,false,1326666,1326651.9,1326152.58,1326167,1326168.32,1326669.08,,,
trial,flow.Sequence,0_19_14,2022-07-13T17:00:35.657Z,,,,,4,2550.3799999998882,completion,,,0.53,,,,,,,,,,,,,,,,,0.51,false,1326666,1326651.9,1324085.94,1324100,1324101.52,1326669.08,,,
fixation,canvas.Screen,0_19_15_0,2022-07-13T17:00:36.158Z,,,,,2,681.3799999998882,timeout,,,0.515,,,,,,,,,,,,,,,,,0.505,true,1327168,1327152.56,1326651.9,1326666,1326669.08,1327350.46,,,
stimulus,canvas.Screen,0_19_15_1,2022-07-13T17:00:36.834Z,,,,,2,475.54000000003725,response,,0.505,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.505blue1yellowb%3D1w%3D100v%3D73.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D73.png,,,,,,,,,true,j,keypress(j),0.515,0.505,true,1327843,1327826,1327152.56,1327351,1327350.46,1327848.7,,,
choice,canvas.Screen,0_19_15_2,2022-07-13T17:00:37.841Z,,,0.515,,2,1003.0400000000373,timeout,,,0.515,,0.505,,,-3,,,,,24,,,,,,,0.505,true,1328850,1328835.88,1327847.16,1327847,1327848.7,1328851.74,408,,
ITI,canvas.Screen,0_19_15_3,2022-07-13T17:00:38.341Z,,2654,,,2,500.69999999995343,timeout,,,0.515,,,,,,,,,,,,,,,,,0.505,true,1329350,1329335.88,1328835.88,1328850,1328851.74,1329352.44,,,
trial,flow.Sequence,0_19_15,2022-07-13T17:00:38.342Z,,,,,2,2666.7999999998137,completion,,,0.515,,,,,,,,,,,,,,,,,0.505,true,1329350,1329335.88,1326651.9,1326666,1326669.08,1329352.44,,,
fixation,canvas.Screen,0_19_16_0,2022-07-13T17:00:38.841Z,,,,,6,685.7199999999721,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,true,1329849,1329835.78,1329335.88,1329350,1329352.44,1330038.16,,,
stimulus,canvas.Screen,0_19_16_1,2022-07-13T17:00:39.568Z,,,,,6,520.8400000000838,response,,0.515,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D75.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D75.png,,,,,,,,,true,f,keypress(f),0.545,0.515,true,1330576,1330559,1329835.78,1330038,1330038.16,1330578.32,,,
choice,canvas.Screen,0_19_16_2,2022-07-13T17:00:40.574Z,,,0.515,,6,1007.4199999999255,timeout,,,0.545,,0.545,,,-3,,,,,21,,,,,,,0.515,true,1331583,1331568.66,1330577.96,1330578,1330578.32,1331585.74,405,,
ITI,canvas.Screen,0_19_16_3,2022-07-13T17:00:41.074Z,,2988,,,6,499.39999999990687,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,true,1332083,1332068.84,1331568.66,1331583,1331585.74,1332085.14,,,
trial,flow.Sequence,0_19_16,2022-07-13T17:00:41.074Z,,,,,6,2716.4000000001397,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,true,1332083,1332068.84,1329335.88,1329350,1329352.44,1332085.14,,,
fixation,canvas.Screen,0_19_17_0,2022-07-13T17:00:41.575Z,,,,,2,711.7800000000279,timeout,,,0.505,,,,,,,,,,,,,,,,,0.495,false,1332584,1332569.16,1332068.84,1332083,1332085.14,1332796.92,,,
stimulus,canvas.Screen,0_19_17_1,2022-07-13T17:00:42.574Z,,,,,2,769.0800000000745,response,,0.505,0.505,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.505blue1yellowb%3D1w%3D100v%3D9.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.495blue1yellowb%3D1w%3D100v%3D9.png,,,,,,,,,true,f,keypress(f),0.495,0.495,false,1333582,1333566,1332569.16,1332797,1332796.92,1333584.88,,,
choice,canvas.Screen,0_19_17_2,2022-07-13T17:00:43.575Z,,,0.505,,2,1000.8200000000652,timeout,,,0.505,,0.495,,,-1,,,,,20,,,,,,,0.495,false,1334583,1334569.14,1333584.56,1333584,1333584.88,1334585.7,404,,
ITI,canvas.Screen,0_19_17_3,2022-07-13T17:00:44.074Z,,2750,,,2,500,timeout,,,0.505,,,,,,,,,,,,,,,,,0.495,false,1335083,1335069.02,1334569.14,1334583,1334585.7,1335085.7,,,
trial,flow.Sequence,0_19_17,2022-07-13T17:00:44.074Z,,,,,2,2983.880000000121,completion,,,0.505,,,,,,,,,,,,,,,,,0.495,false,1335083,1335069.02,1332068.84,1332083,1332085.14,1335085.7,,,
fixation,canvas.Screen,0_19_18_0,2022-07-13T17:00:44.574Z,,,,,2,682.7199999999721,timeout,,,0.515,,,,,,,,,,,,,,,,,0.505,true,1335583,1335568.26,1335069.02,1335083,1335085.7,1335768.42,,,
stimulus,canvas.Screen,0_19_18_1,2022-07-13T17:00:45.369Z,,,,,2,592.5800000000745,response,,0.505,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.505blue1yellowb%3D1w%3D100v%3D34.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D34.png,,,,,,,,,true,f,keypress(f),0.515,0.505,true,1336378,1336361,1335568.26,1335769,1335768.42,1336379.92,,,
choice,canvas.Screen,0_19_18_2,2022-07-13T17:00:46.375Z,,,0.505,,2,1005.1800000001676,timeout,,,0.515,,0.515,,,-1,,,,,19,,,,,,,0.505,true,1337383,1337369.08,1336379.56,1336380,1336379.92,1337385.1,403,,
ITI,canvas.Screen,0_19_18_3,2022-07-13T17:00:46.874Z,,2523,,,2,500.5399999998044,timeout,,,0.515,,,,,,,,,,,,,,,,,0.505,true,1337882,1337869.08,1337369.08,1337383,1337385.1,1337885.64,,,
trial,flow.Sequence,0_19_18,2022-07-13T17:00:46.874Z,,,,,2,2783.380000000121,completion,,,0.515,,,,,,,,,,,,,,,,,0.505,true,1337883,1337869.08,1335069.02,1335083,1335085.7,1337885.64,,,
fixation,canvas.Screen,0_19_19_0,2022-07-13T17:00:47.374Z,,,,,2,689.660000000149,timeout,,,0.505,,,,,,,,,,,,,,,,,0.495,false,1338382,1338369.1,1337869.08,1337883,1337885.64,1338575.3,,,
stimulus,canvas.Screen,0_19_19_1,2022-07-13T17:00:48.104Z,,,,,2,519.6999999999534,response,,0.505,0.505,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.505blue1yellowb%3D1w%3D100v%3D46.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.495blue1yellowb%3D1w%3D100v%3D46.png,,,,,,,,,true,j,keypress(j),0.495,0.495,false,1339113,1339095,1338369.1,1338576,1338575.3,1339114.86,,,
choice,canvas.Screen,0_19_19_2,2022-07-13T17:00:49.106Z,,,0.495,,2,1004.0999999998603,timeout,,,0.505,,0.505,,,1,,,,,20,,,,,,,0.495,false,1340114,1340101.94,1339114.5,1339114,1339114.86,1340118.96,404,,
ITI,canvas.Screen,0_19_19_3,2022-07-13T17:00:49.607Z,,2578,,,2,499.5200000000186,timeout,,,0.505,,,,,,,,,,,,,,,,,0.495,false,1340615,1340601.34,1340101.94,1340115,1340118.96,1340618.48,,,
trial,flow.Sequence,0_19_19,2022-07-13T17:00:49.607Z,,,,,2,2715.7000000001863,completion,,,0.505,,,,,,,,,,,,,,,,,0.495,false,1340615,1340601.34,1337869.08,1337883,1337885.64,1340618.48,,,
fixation,canvas.Screen,0_19_20_0,2022-07-13T17:00:50.108Z,,,,,6,711.8000000000466,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,false,1341117,1341102.38,1340601.34,1340615,1340618.48,1341330.28,,,
stimulus,canvas.Screen,0_19_20_1,2022-07-13T17:00:50.823Z,,,,,6,484.71999999997206,response,,0.515,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D33.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D33.png,,,,,,,,,true,j,keypress(j),0.485,0.485,false,1341832,1341815,1341102.38,1341330,1341330.28,1341835.1,,,
choice,canvas.Screen,0_19_20_2,2022-07-13T17:00:51.825Z,,,0.485,,6,1000.4399999999441,timeout,,,0.515,,0.515,,,3,,,,,23,,,,,,,0.485,false,1342833,1342818.7,1341833.8,1341833,1341835.1,1342835.54,407,,
ITI,canvas.Screen,0_19_20_3,2022-07-13T17:00:52.323Z,,2119,,,6,499.8200000000652,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,false,1343331,1343317.92,1342818.7,1342833,1342835.54,1343335.36,,,
trial,flow.Sequence,0_19_20,2022-07-13T17:00:52.323Z,,,,,6,2699.439999999944,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,false,1343332,1343317.92,1340601.34,1340615,1340618.48,1343335.36,,,
fixation,canvas.Screen,0_19_21_0,2022-07-13T17:00:52.824Z,,,,,4,753.9199999999255,timeout,,,0.51,,,,,,,,,,,,,,,,,0.49,false,1343833,1343818.8,1343317.92,1343332,1343335.36,1344089.28,,,
stimulus,canvas.Screen,0_19_21_1,2022-07-13T17:00:53.377Z,,,,,4,275.71999999997206,response,,0.51,0.51,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.51blue1yellowb%3D1w%3D100v%3D79.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.49blue1yellowb%3D1w%3D100v%3D79.png,,,,,,,,,true,j,keypress(j),0.49,0.49,false,1344385,1344365,1343818.8,1344089,1344089.28,1344387.58,,,
choice,canvas.Screen,0_19_21_2,2022-07-13T17:00:54.374Z,,,0.49,,4,997.9599999999627,timeout,,,0.51,,0.51,,,2,,,,,25,,,,,,,0.49,false,1345383,1345368.98,1344387.24,1344387,1344387.58,1345385.54,409,,
ITI,canvas.Screen,0_19_21_3,2022-07-13T17:00:54.874Z,,2870,,,4,500,timeout,,,0.51,,,,,,,,,,,,,,,,,0.49,false,1345883,1345868.98,1345368.98,1345384,1345385.54,1345885.54,,,
trial,flow.Sequence,0_19_21,2022-07-13T17:00:54.874Z,,,,,4,2533.619999999879,completion,,,0.51,,,,,,,,,,,,,,,,,0.49,false,1345883,1345868.98,1343317.92,1343332,1343335.36,1345885.54,,,
fixation,canvas.Screen,0_19_22_0,2022-07-13T17:00:55.374Z,,,,,6,504.54000000003725,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,true,1346382,1346368.44,1345868.98,1345883,1345885.54,1346390.08,,,
stimulus,canvas.Screen,0_19_22_1,2022-07-13T17:00:55.923Z,,,,,6,522.9199999999255,response,,0.515,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D3.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D3.png,,,,,,,,,true,f,keypress(f),0.545,0.515,true,1346932,1346913,1346368.44,1346390,1346390.08,1346933.48,,,
choice,canvas.Screen,0_19_22_2,2022-07-13T17:00:56.923Z,,,0.515,,6,1002.0400000000373,timeout,,,0.545,,0.545,,,-3,,,,,22,,,,,,,0.515,true,1347932,1347918.34,1346933.12,1346933,1346933.48,1347935.52,406,,
ITI,canvas.Screen,0_19_22_3,2022-07-13T17:00:57.425Z,,2071,,,6,499.3599999998696,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,true,1348433,1348418.94,1347918.34,1347932,1347935.52,1348434.88,,,
trial,flow.Sequence,0_19_22,2022-07-13T17:00:57.425Z,,,,,6,2533.399999999907,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,true,1348433,1348418.94,1345868.98,1345883,1345885.54,1348434.88,,,
fixation,canvas.Screen,0_19_23_0,2022-07-13T17:00:57.926Z,,,,,2,506.86000000010245,timeout,,,0.495,,,,,,,,,,,,,,,,,0.485,false,1348934,1348918.94,1348418.94,1348433,1348434.88,1348941.74,,,
stimulus,canvas.Screen,0_19_23_1,2022-07-13T17:00:58.563Z,,,,,2,612.2600000000093,response,,0.495,0.495,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.495blue1yellowb%3D1w%3D100v%3D61.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D61.png,,,,,,,,,true,f,keypress(f),0.485,0.485,false,1349572,1349554,1348918.94,1348942,1348941.74,1349576.14,,,
choice,canvas.Screen,0_19_23_2,2022-07-13T17:00:59.573Z,,,0.495,,2,1009.3400000000838,timeout,,,0.495,,0.485,,,1,,,,,23,,,,,,,0.485,false,1350582,1350568.38,1349575.76,1349576,1349576.14,1350585.48,407,,
ITI,canvas.Screen,0_19_23_3,2022-07-13T17:01:00.075Z,,2626,,,2,499.3800000001211,timeout,,,0.495,,,,,,,,,,,,,,,,,0.485,false,1351084,1351068.94,1350568.38,1350582,1350585.48,1351084.86,,,
trial,flow.Sequence,0_19_23,2022-07-13T17:01:00.076Z,,,,,2,2634.060000000056,completion,,,0.495,,,,,,,,,,,,,,,,,0.485,false,1351084,1351068.94,1348418.94,1348433,1348434.88,1351084.86,,,
fixation,canvas.Screen,0_19_24_0,2022-07-13T17:01:00.576Z,,,,,6,705.9399999999441,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,1351583,1351568.9,1351068.94,1351085,1351084.86,1351790.8,,,
stimulus,canvas.Screen,0_19_24_1,2022-07-13T17:01:01.115Z,,,,,6,314.19999999995343,response,,0.455,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D75.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D75.png,,,,,,,,,true,j,keypress(j),0.485,0.455,true,1352123,1352105,1351568.9,1351791,1351790.8,1352126.76,,,
choice,canvas.Screen,0_19_24_2,2022-07-13T17:01:02.108Z,,,0.485,,6,992.0200000000186,timeout,,,0.485,,0.455,,,3,,,,,26,,,,,,,0.455,true,1353115,1353102.2,1352126.42,1352126,1352126.76,1353118.78,410,,
ITI,canvas.Screen,0_19_24_3,2022-07-13T17:01:02.607Z,,2059,,,6,499.95999999996275,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,1353616,1353601.46,1353102.2,1353116,1353118.78,1353618.74,,,
trial,flow.Sequence,0_19_24,2022-07-13T17:01:02.607Z,,,,,6,2516.5999999998603,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,true,1353616,1353601.46,1351068.94,1351085,1351084.86,1353618.74,,,
fixation,canvas.Screen,0_19_25_0,2022-07-13T17:01:03.107Z,,,,,4,691.5,timeout,,,0.53,,,,,,,,,,,,,,,,,0.51,false,1354116,1354102.06,1353601.46,1353616,1353618.74,1354310.24,,,
stimulus,canvas.Screen,0_19_25_1,2022-07-13T17:01:03.913Z,,,,,4,590.7600000000093,response,,0.53,0.53,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D13.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.51blue1yellowb%3D1w%3D100v%3D13.png,,,,,,,,,true,j,keypress(j),0.51,0.51,false,1354921,1354901,1354102.06,1354311,1354310.24,1354923.96,,,
choice,canvas.Screen,0_19_25_2,2022-07-13T17:01:04.908Z,,,0.51,,4,994.7800000000279,timeout,,,0.53,,0.53,,,-2,,,,,24,,,,,,,0.51,false,1355917,1355902.18,1354923.64,1354923,1354923.96,1355918.74,408,,
ITI,canvas.Screen,0_19_25_3,2022-07-13T17:01:05.409Z,,2221,,,4,499.9799999999814,timeout,,,0.53,,,,,,,,,,,,,,,,,0.51,false,1356416,1356402.18,1355902.18,1355917,1355918.74,1356418.72,,,
trial,flow.Sequence,0_19_25,2022-07-13T17:01:05.409Z,,,,,4,2783.439999999944,completion,,,0.53,,,,,,,,,,,,,,,,,0.51,false,1356417,1356402.18,1353601.46,1353616,1353618.74,1356418.72,,,
fixation,canvas.Screen,0_19_26_0,2022-07-13T17:01:05.907Z,,,,,4,676.8800000001211,timeout,,,0.49,,,,,,,,,,,,,,,,,0.47,false,1356916,1356901.58,1356402.18,1356418,1356418.72,1357095.6,,,
